"Date","Time","TimeZone","Name","Type","Status","Currency","Gross","Fee","Net","FromEmailAddress","ToEmailAddress","TransactionID","CounterpartyStatus","AddressStatus","ItemTitle","ItemID","ShippingandHandlingAmount","InsuranceAmount","SalesTax","Option1Name","Option1Value","Option2Name","Option2Value","AuctionSite","BuyerID","ItemURL","ClosingDate","EscrowId","InvoiceId","ReferenceTxnID","InvoiceNumber","CustomNumber","Quantity","ReceiptID","Balance","AddressLine1","AddressLine2","City","State","Zip","Country","ContactPhoneNumber","Extra"
"2018-10-22","14:56:59","GMT","Kevin Crawford","Recurring Payment Received","Completed","USD","1.49","-0.57","0.92","Kevin.Crawford@mailinator.com","N/A","SAMPLE9K959297YR16770","Verified","Confirmed","Ezone Membership","EZONE-123",,,,,,,,,,,"0000-00-00","I-CNET67LSTPSAMPLE",,,,,,,"32.05","3035 E Patrick Lane 9",,"Las Vegas","Nevada","89120","US","702-938-9300",
"2018-10-21","14:56:59","GMT","Kevin Crawford","Recurring Payment Received","Completed","USD","1.49","-0.57","0.92","Kevin.Crawford@mailinator.com","N/A","SAMPLE6ED84265WB18860","Verified","Confirmed","Ezone Membership","EZONE-123",,,,,,,,,,,"0000-00-00","I-CNET67LSTPSAMPLE",,,,,,,"31.87","3035 E Patrick Lane 9",,"Las Vegas","Nevada","89120","US","702-938-9300",
"2018-10-21","14:56:45","GMT","Kevin Crawford","Recurring Payment","Created","USD",0,0,0,"Kevin.Crawford@mailinator.com","N/A","I-CNET67LSTPSAMPLE",,,"Ezone Membership","EZONE-123",,,,,,,,,,,"0000-00-00",,,,,,,,,,,,,,,,
"2018-10-29","23:15:36","GMT","Kevin Crawford","Recurring Payment","Suspended","USD",0,0,0,"Kevin.Crawford@mailinator.com","N/A","I-CNET67LSTPSAMPLE",,,"Ezone Membership","EZONE-123",,,,,,,,,,,"0000-00-00",,,,,,,,,,,,,,,,
"2018-11-02","11:19:29","GMT","Michael Friedman","Recurring Payment Received","Completed","USD","3.00","-0.80","2.20","Michael.Friedman@spambob.com","N/A","SAMPLE9VB59897E814634","Verified","Confirmed","Wellness Magazine","WMAG_W12",,,,,,,,,,,"0000-00-00","I-Z56KG8JWT8SAMPLE",,,,,,,"31.69","5555 Tamiami Trl N",,"Naples","New Brunswick","34108","CA","239-254-4240",
"2018-11-01","11:19:29","GMT","Michael Friedman","Recurring Payment Received","Completed","USD","3.00","-0.80","2.20","Michael.Friedman@spambob.com","N/A","SAMPLE6F2856619H68837","Verified","Confirmed","Wellness Magazine","WMAG_W12",,,,,,,,,,,"0000-00-00","I-Z56KG8JWT8SAMPLE",,,,,,,"31.51","5555 Tamiami Trl N",,"Naples","New Brunswick","34108","CA","239-254-4240",
"2018-10-31","11:19:29","GMT","Michael Friedman","Recurring Payment Received","Completed","USD","3.00","-0.80","2.20","Michael.Friedman@spambob.com","N/A","SAMPLE1UK693565K10290","Verified","Confirmed","Wellness Magazine","WMAG_W12",,,,,,,,,,,"0000-00-00","I-Z56KG8JWT8SAMPLE",,,,,,,"31.33","5555 Tamiami Trl N",,"Naples","New Brunswick","34108","CA","239-254-4240",
"2018-10-30","11:19:29","GMT","Michael Friedman","Recurring Payment Received","Completed","USD","3.00","-0.80","2.20","Michael.Friedman@spambob.com","N/A","SAMPLE3KP92987WP52617","Verified","Confirmed","Wellness Magazine","WMAG_W12",,,,,,,,,,,"0000-00-00","I-Z56KG8JWT8SAMPLE",,,,,,,"31.15","5555 Tamiami Trl N",,"Naples","New Brunswick","34108","CA","239-254-4240",
"2018-10-29","11:19:29","GMT","Michael Friedman","Recurring Payment Received","Completed","USD","3.00","-0.80","2.20","Michael.Friedman@spambob.com","N/A","SAMPLE5HY34597C169719","Verified","Confirmed","Wellness Magazine","WMAG_W12",,,,,,,,,,,"0000-00-00","I-Z56KG8JWT8SAMPLE",,,,,,,"30.97","5555 Tamiami Trl N",,"Naples","New Brunswick","34108","CA","239-254-4240",
"2018-10-29","11:19:10","GMT","Michael Friedman","Recurring Payment","Created","USD",0,0,0,"Michael.Friedman@spambob.com","N/A","I-Z56KG8JWT8SAMPLE",,,"Wellness Magazine","WMAG_W12",,,,,,,,,,,"0000-00-00",,,,,,,,,,,,,,,,
"2018-11-06","17:37:39","GMT","Archer Bowes","Recurring Payment Received","Completed","USD","5.70","-1.40","4.30","Archer.Bowes@dodgit.com","N/A","SAMPLE8Y780683SH76127","Verified","Confirmed","Soccer-Live","LSM-208EISB",,,,,,,,,,,"0000-00-00","I-H8JNQPL83HSAMPLE",,,,,,,"30.79","4783 Logan Lane		Lakewood CO 80214",,"Lakeland","Colorado",80214,"US","303-236-2762",
"2018-11-05","17:37:39","GMT","Archer Bowes","Recurring Payment Received","Completed","USD","5.70","-1.40","4.30","Archer.Bowes@dodgit.com","N/A","SAMPLE9H543008XC38145","Verified","Confirmed","Soccer-Live","LSM-208EISB",,,,,,,,,,,"0000-00-00","I-H8JNQPL83HSAMPLE",,,,,,,"30.61","4783 Logan Lane		Lakewood CO 80214",,"Lakeland","Colorado",80214,"US","303-236-2762",
"2018-11-04","17:37:39","GMT","Archer Bowes","Recurring Payment Received","Completed","USD","5.70","-1.40","4.30","Archer.Bowes@dodgit.com","N/A","SAMPLE7S6066961F94654","Verified","Confirmed","Soccer-Live","LSM-208EISB",,,,,,,,,,,"0000-00-00","I-H8JNQPL83HSAMPLE",,,,,,,"30.43","4783 Logan Lane		Lakewood CO 80214",,"Lakeland","Colorado",80214,"US","303-236-2762",
"2018-11-03","17:37:39","GMT","Archer Bowes","Recurring Payment Received","Completed","USD","5.70","-1.40","4.30","Archer.Bowes@dodgit.com","N/A","SAMPLE430454003M65621","Verified","Confirmed","Soccer-Live","LSM-208EISB",,,,,,,,,,,"0000-00-00","I-H8JNQPL83HSAMPLE",,,,,,,"30.25","4783 Logan Lane		Lakewood CO 80214",,"Lakeland","Colorado",80214,"US","303-236-2762",
"2018-11-02","17:37:39","GMT","Archer Bowes","Recurring Payment Received","Completed","USD","5.70","-1.40","4.30","Archer.Bowes@dodgit.com","N/A","SAMPLE34810202G120944","Verified","Confirmed","Soccer-Live","LSM-208EISB",,,,,,,,,,,"0000-00-00","I-H8JNQPL83HSAMPLE",,,,,,,"30.07","4783 Logan Lane		Lakewood CO 80214",,"Lakeland","Colorado",80214,"US","303-236-2762",
"2018-11-01","17:37:39","GMT","Archer Bowes","Recurring Payment Received","Completed","USD","5.70","-1.40","4.30","Archer.Bowes@dodgit.com","N/A","SAMPLE52X34454XH50981","Verified","Confirmed","Soccer-Live","LSM-208EISB",,,,,,,,,,,"0000-00-00","I-H8JNQPL83HSAMPLE",,,,,,,"29.89","4783 Logan Lane		Lakewood CO 80214",,"Lakeland","Colorado",80214,"US","303-236-2762",
"2018-10-31","17:37:39","GMT","Archer Bowes","Recurring Payment Received","Completed","USD","5.70","-1.40","4.30","Archer.Bowes@dodgit.com","N/A","SAMPLE1PD43971JA58009","Verified","Confirmed","Soccer-Live","LSM-208EISB",,,,,,,,,,,"0000-00-00","I-H8JNQPL83HSAMPLE",,,,,,,"29.71","4783 Logan Lane		Lakewood CO 80214",,"Lakeland","Colorado",80214,"US","303-236-2762",
"2018-10-31","17:37:11","GMT","Archer Bowes","Recurring Payment","Created","USD",0,0,0,"Archer.Bowes@dodgit.com","N/A","I-H8JNQPL83HSAMPLE",,,"Soccer-Live","LSM-208EISB",,,,,,,,,,,"0000-00-00",,,,,,,,,,,,,,,,
"2018-10-31","03:35:14","GMT","Souhei Utsumi","Recurring Payment Sent","Completed","USD","-1.79","0","-1.79","N/A","Souhei.Utsumi@mailinator.com","SAMPLE74924296N5892282F","Verified","Confirmed","Android Updates","AMUPDT-12",,,,,,,,,,,"0000-00-00","I-DGET56KNUISAMPLE",,,,,,,"29.53","103 Woodland Rd",,"Batesville","Mississippi",38606,"US","662-578-8040",
"2018-10-30","03:35:14","GMT","Souhei Utsumi","Recurring Payment Sent","Completed","USD","-1.79","0","-1.79","N/A","Souhei.Utsumi@mailinator.com","SAMPLE8EV38070WC535442Y","Verified","Confirmed","Android Updates","AMUPDT-12",,,,,,,,,,,"0000-00-00","I-DGET56KNUISAMPLE",,,,,,,"29.35","103 Woodland Rd",,"Batesville","Mississippi",38606,"US","662-578-8040",
"2018-10-29","03:35:14","GMT","Souhei Utsumi","Recurring Payment Sent","Completed","USD","-1.79","0","-1.79","N/A","Souhei.Utsumi@mailinator.com","SAMPLE23N2173668514603N","Verified","Confirmed","Android Updates","AMUPDT-12",,,,,,,,,,,"0000-00-00","I-DGET56KNUISAMPLE",,,,,,,"29.17","103 Woodland Rd",,"Batesville","Mississippi",38606,"US","662-578-8040",
"2018-10-28","03:35:14","GMT","Souhei Utsumi","Recurring Payment Sent","Completed","USD","-1.79","0","-1.79","N/A","Souhei.Utsumi@mailinator.com","SAMPLE88S51117WR240403P","Verified","Confirmed","Android Updates","AMUPDT-12",,,,,,,,,,,"0000-00-00","I-DGET56KNUISAMPLE",,,,,,,"28.99","103 Woodland Rd",,"Batesville","Mississippi",38606,"US","662-578-8040",
"2018-10-27","03:35:14","GMT","Souhei Utsumi","Recurring Payment Sent","Completed","USD","-1.79","0","-1.79","N/A","Souhei.Utsumi@mailinator.com","SAMPLE6BB79281PD209203Y","Verified","Confirmed","Android Updates","AMUPDT-12",,,,,,,,,,,"0000-00-00","I-DGET56KNUISAMPLE",,,,,,,"28.81","103 Woodland Rd",,"Batesville","Mississippi",38606,"US","662-578-8040",
"2018-10-26","03:35:14","GMT","Souhei Utsumi","Recurring Payment Sent","Completed","USD","-1.79","0","-1.79","N/A","Souhei.Utsumi@mailinator.com","SAMPLE19T20238DT477084J","Verified","Confirmed","Android Updates","AMUPDT-12",,,,,,,,,,,"0000-00-00","I-DGET56KNUISAMPLE",,,,,,,"28.63","103 Woodland Rd",,"Batesville","Mississippi",38606,"US","662-578-8040",
"2018-10-26","03:35:04","GMT","Souhei Utsumi","Recurring Payment","Created","USD",0,"0",0,"N/A","Souhei.Utsumi@mailinator.com","I-DGET56KNUISAMPLE",,,"Android Updates","AMUPDT-12",,,,,,,,,,,"0000-00-00",,,,,,,,,,,,,,,,
"2018-11-01","01:47:31","GMT","Souhei Utsumi","Recurring Payment","Expired","USD",0,"0",0,"N/A","Souhei.Utsumi@mailinator.com","I-DGET56KNUISAMPLE",,,"Android Updates","AMUPDT-12",,,,,,,,,,,"0000-00-00",,,,,,,,,,,,,,,,
"2018-11-02","08:19:31","GMT","Lance Van Limpt","Recurring Payment Received","Completed","USD","5.70","-1.40","4.30","Lance.van.Limpt@spam-bob.com","N/A","SAMPLE1D472343KV74377","Verified","Confirmed","Stock Updates","SM-SUPDT",,,,,,,,,,,"0000-00-00","I-LSW45GLT1NSAMPLE",,,,,,,"1236.37","219 Sabrina CT",,"Woodstock","Alberta","30188","CA","678-508-1988",
"2018-11-01","08:19:31","GMT","Lance Van Limpt","Recurring Payment Received","Completed","USD","5.70","-1.40","4.30","Lance.van.Limpt@spam-bob.com","N/A","SAMPLE50V77455U086357","Verified","Confirmed","Stock Updates","SM-SUPDT",,,,,,,,,,,"0000-00-00","I-LSW45GLT1NSAMPLE",,,,,,,"1236.19","219 Sabrina CT",,"Woodstock","Alberta","30188","CA","678-508-1988",
"2018-10-31","08:19:31","GMT","Lance Van Limpt","Recurring Payment Received","Completed","USD","5.70","-1.40","4.30","Lance.van.Limpt@spam-bob.com","N/A","SAMPLE4BB174770U49046","Verified","Confirmed","Stock Updates","SM-SUPDT",,,,,,,,,,,"0000-00-00","I-LSW45GLT1NSAMPLE",,,,,,,"1236.01","219 Sabrina CT",,"Woodstock","Alberta","30188","CA","678-508-1988",
"2018-10-30","08:19:31","GMT","Lance Van Limpt","Recurring Payment Received","Completed","USD","5.70","-1.40","4.30","Lance.van.Limpt@spam-bob.com","N/A","SAMPLE11C41235BS25787","Verified","Confirmed","Stock Updates","SM-SUPDT",,,,,,,,,,,"0000-00-00","I-LSW45GLT1NSAMPLE",,,,,,,"1235.83","219 Sabrina CT",,"Woodstock","Alberta","30188","CA","678-508-1988",
"2018-10-29","08:19:31","GMT","Lance Van Limpt","Recurring Payment Received","Completed","USD","5.70","-1.40","4.30","Lance.van.Limpt@spam-bob.com","N/A","SAMPLE0M944645ED31533","Verified","Confirmed","Stock Updates","SM-SUPDT",,,,,,,,,,,"0000-00-00","I-LSW45GLT1NSAMPLE",,,,,,,"1235.65","219 Sabrina CT",,"Woodstock","Alberta","30188","CA","678-508-1988",
"2018-10-28","08:19:31","GMT","Lance Van Limpt","Recurring Payment Received","Completed","USD","5.70","-1.40","4.30","Lance.van.Limpt@spam-bob.com","N/A","SAMPLE5YV28706MB07721","Verified","Confirmed","Stock Updates","SM-SUPDT",,,,,,,,,,,"0000-00-00","I-LSW45GLT1NSAMPLE",,,,,,,"1235.47","219 Sabrina CT",,"Woodstock","Alberta","30188","CA","678-508-1988",
"2018-10-27","08:19:31","GMT","Lance Van Limpt","Recurring Payment Received","Completed","USD","5.70","-1.40","4.30","Lance.van.Limpt@spam-bob.com","N/A","SAMPLE2TC533537T32380","Verified","Confirmed","Stock Updates","SM-SUPDT",,,,,,,,,,,"0000-00-00","I-LSW45GLT1NSAMPLE",,,,,,,"1235.29","219 Sabrina CT",,"Woodstock","Alberta","30188","CA","678-508-1988",
"2018-10-26","08:19:31","GMT","Lance Van Limpt","Recurring Payment Received","Completed","USD","5.70","-1.40","4.30","Lance.van.Limpt@spam-bob.com","N/A","SAMPLE1YP00770W201771","Verified","Confirmed","Stock Updates","SM-SUPDT",,,,,,,,,,,"0000-00-00","I-LSW45GLT1NSAMPLE",,,,,,,"1235.11","219 Sabrina CT",,"Woodstock","Alberta","30188","CA","678-508-1988",
"2018-10-24","08:19:31","GMT","Lance Van Limpt","Recurring Payment Received","Completed","USD","5.70","-1.40","4.30","Lance.van.Limpt@spam-bob.com","N/A","SAMPLE48387466CW47241","Verified","Confirmed","Stock Updates","SM-SUPDT",,,,,,,,,,,"0000-00-00","I-LSW45GLT1NSAMPLE",,,,,,,"1234.93","219 Sabrina CT",,"Woodstock","Alberta","30188","CA","678-508-1988",
"2018-10-23","08:19:31","GMT","Lance Van Limpt","Recurring Payment Received","Completed","USD","5.70","-1.40","4.30","Lance.van.Limpt@spam-bob.com","N/A","SAMPLE6LM82504P373987","Verified","Confirmed","Stock Updates","SM-SUPDT",,,,,,,,,,,"0000-00-00","I-LSW45GLT1NSAMPLE",,,,,,,"1234.75","219 Sabrina CT",,"Woodstock","Alberta","30188","CA","678-508-1988",
"2018-10-22","08:19:31","GMT","Lance Van Limpt","Recurring Payment Received","Completed","USD","5.70","-1.40","4.30","Lance.van.Limpt@spam-bob.com","N/A","SAMPLE126019472P29387","Verified","Confirmed","Stock Updates","SM-SUPDT",,,,,,,,,,,"0000-00-00","I-LSW45GLT1NSAMPLE",,,,,,,"1234.57","219 Sabrina CT",,"Woodstock","Alberta","30188","CA","678-508-1988",
"2018-10-21","08:19:31","GMT","Lance Van Limpt","Recurring Payment Received","Completed","USD","5.70","-1.40","4.30","Lance.van.Limpt@spam-bob.com","N/A","SAMPLE62D23025YN04035","Verified","Confirmed","Stock Updates","SM-SUPDT",,,,,,,,,,,"0000-00-00","I-LSW45GLT1NSAMPLE",,,,,,,"1234.39","219 Sabrina CT",,"Woodstock","Alberta","30188","CA","678-508-1988",
"2018-10-20","08:19:31","GMT","Lance Van Limpt","Recurring Payment Received","Completed","USD","5.70","-1.40","4.30","Lance.van.Limpt@spam-bob.com","N/A","SAMPLE1LP649857914487","Verified","Confirmed","Stock Updates","SM-SUPDT",,,,,,,,,,,"0000-00-00","I-LSW45GLT1NSAMPLE",,,,,,,"1234.21","219 Sabrina CT",,"Woodstock","Alberta","30188","CA","678-508-1988",
"2018-10-19","08:19:31","GMT","Lance Van Limpt","Recurring Payment Received","Completed","USD","5.70","-1.40","4.30","Lance.van.Limpt@spam-bob.com","N/A","SAMPLE1L105605G150128","Verified","Confirmed","Stock Updates","SM-SUPDT",,,,,,,,,,,"0000-00-00","I-LSW45GLT1NSAMPLE",,,,,,,"1234.03","219 Sabrina CT",,"Woodstock","Alberta","30188","CA","678-508-1988",
"2018-10-18","08:19:31","GMT","Lance Van Limpt","Recurring Payment Received","Completed","USD","5.70","-1.40","4.30","Lance.van.Limpt@spam-bob.com","N/A","SAMPLE91X78449HP11663","Verified","Confirmed","Stock Updates","SM-SUPDT",,,,,,,,,,,"0000-00-00","I-LSW45GLT1NSAMPLE",,,,,,,"1236.37","219 Sabrina CT",,"Woodstock","Alberta","30188","CA","678-508-1988",
"2018-10-17","08:19:31","GMT","Lance Van Limpt","Recurring Payment Received","Completed","USD","5.70","-1.40","4.30","Lance.van.Limpt@spam-bob.com","N/A","SAMPLE6E206645CT84744","Verified","Confirmed","Stock Updates","SM-SUPDT",,,,,,,,,,,"0000-00-00","I-LSW45GLT1NSAMPLE",,,,,,,"1236.19","219 Sabrina CT",,"Woodstock","Alberta","30188","CA","678-508-1988",
"2018-10-16","08:19:31","GMT","Lance Van Limpt","Recurring Payment Received","Completed","USD","5.70","-1.40","4.30","Lance.van.Limpt@spam-bob.com","N/A","SAMPLE46B94112UY43272","Verified","Confirmed","Stock Updates","SM-SUPDT",,,,,,,,,,,"0000-00-00","I-LSW45GLT1NSAMPLE",,,,,,,"1236.01","219 Sabrina CT",,"Woodstock","Alberta","30188","CA","678-508-1988",
"2018-10-15","08:19:31","GMT","Lance Van Limpt","Recurring Payment Received","Completed","USD","5.70","-1.40","4.30","Lance.van.Limpt@spam-bob.com","N/A","SAMPLE0DB160071416606","Verified","Confirmed","Stock Updates","SM-SUPDT",,,,,,,,,,,"0000-00-00","I-LSW45GLT1NSAMPLE",,,,,,,"1235.83","219 Sabrina CT",,"Woodstock","Alberta","30188","CA","678-508-1988",
"2018-10-14","08:19:31","GMT","Lance Van Limpt","Recurring Payment Received","Completed","USD","5.70","-1.40","4.30","Lance.van.Limpt@spam-bob.com","N/A","SAMPLE9B301418CP36712","Verified","Confirmed","Stock Updates","SM-SUPDT",,,,,,,,,,,"0000-00-00","I-LSW45GLT1NSAMPLE",,,,,,,"1235.65","219 Sabrina CT",,"Woodstock","Alberta","30188","CA","678-508-1988",
"2018-10-13","08:19:31","GMT","Lance Van Limpt","Recurring Payment Received","Completed","USD","5.70","-1.40","4.30","Lance.van.Limpt@spam-bob.com","N/A","SAMPLE1C143342L136090","Verified","Confirmed","Stock Updates","SM-SUPDT",,,,,,,,,,,"0000-00-00","I-LSW45GLT1NSAMPLE",,,,,,,"1235.47","219 Sabrina CT",,"Woodstock","Alberta","30188","CA","678-508-1988",
"2018-10-12","08:19:31","GMT","Lance Van Limpt","Recurring Payment Received","Completed","USD","5.70","-1.40","4.30","Lance.van.Limpt@spam-bob.com","N/A","SAMPLE3XM83297MB07611","Verified","Confirmed","Stock Updates","SM-SUPDT",,,,,,,,,,,"0000-00-00","I-LSW45GLT1NSAMPLE",,,,,,,"1235.29","219 Sabrina CT",,"Woodstock","Alberta","30188","CA","678-508-1988",
"2018-10-11","08:19:31","GMT","Lance Van Limpt","Recurring Payment Received","Completed","USD","5.70","-1.40","4.30","Lance.van.Limpt@spam-bob.com","N/A","SAMPLE5RJ64420B205046","Verified","Confirmed","Stock Updates","SM-SUPDT",,,,,,,,,,,"0000-00-00","I-LSW45GLT1NSAMPLE",,,,,,,"1235.11","219 Sabrina CT",,"Woodstock","Alberta","30188","CA","678-508-1988",
"2018-10-10","08:19:31","GMT","Lance Van Limpt","Recurring Payment Received","Completed","USD","5.70","-1.40","4.30","Lance.van.Limpt@spam-bob.com","N/A","SAMPLE8NA74891JF52948","Verified","Confirmed","Stock Updates","SM-SUPDT",,,,,,,,,,,"0000-00-00","I-LSW45GLT1NSAMPLE",,,,,,,"1234.93","219 Sabrina CT",,"Woodstock","Alberta","30188","CA","678-508-1988",
"2018-10-09","08:19:31","GMT","Lance Van Limpt","Recurring Payment Received","Completed","USD","5.70","-1.40","4.30","Lance.van.Limpt@spam-bob.com","N/A","SAMPLE7HR413968G43095","Verified","Confirmed","Stock Updates","SM-SUPDT",,,,,,,,,,,"0000-00-00","I-LSW45GLT1NSAMPLE",,,,,,,"1234.75","219 Sabrina CT",,"Woodstock","Alberta","30188","CA","678-508-1988",
"2018-10-08","08:19:31","GMT","Lance Van Limpt","Recurring Payment Received","Completed","USD","5.70","-1.40","4.30","Lance.van.Limpt@spam-bob.com","N/A","SAMPLE1GA67101J831427","Verified","Confirmed","Stock Updates","SM-SUPDT",,,,,,,,,,,"0000-00-00","I-LSW45GLT1NSAMPLE",,,,,,,"1234.57","219 Sabrina CT",,"Woodstock","Alberta","30188","CA","678-508-1988",
"2018-10-07","08:19:31","GMT","Lance Van Limpt","Recurring Payment Received","Completed","USD","5.70","-1.40","4.30","Lance.van.Limpt@spam-bob.com","N/A","SAMPLE46V16076AK45732","Verified","Confirmed","Stock Updates","SM-SUPDT",,,,,,,,,,,"0000-00-00","I-LSW45GLT1NSAMPLE",,,,,,,"1234.39","219 Sabrina CT",,"Woodstock","Alberta","30188","CA","678-508-1988",
"2018-10-06","08:19:31","GMT","Lance Van Limpt","Recurring Payment Received","Completed","USD","5.70","-1.40","4.30","Lance.van.Limpt@spam-bob.com","N/A","SAMPLE00E75531S031519","Verified","Confirmed","Stock Updates","SM-SUPDT",,,,,,,,,,,"0000-00-00","I-LSW45GLT1NSAMPLE",,,,,,,"1234.21","219 Sabrina CT",,"Woodstock","Alberta","30188","CA","678-508-1988",
"2018-10-05","08:19:31","GMT","Lance Van Limpt","Recurring Payment Received","Completed","USD","5.70","-1.40","4.30","Lance.van.Limpt@spam-bob.com","N/A","SAMPLE8AB83760DA01662","Verified","Confirmed","Stock Updates","SM-SUPDT",,,,,,,,,,,"0000-00-00","I-LSW45GLT1NSAMPLE",,,,,,,"1234.03","219 Sabrina CT",,"Woodstock","Alberta","30188","CA","678-508-1988",
"2018-10-05","08:19:07","GMT","Lance Van Limpt","Recurring Payment","Created","USD","0","0","0","Lance.van.Limpt@spam-bob.com","N/A","I-LSW45GLT1NSAMPLE",,,"Stock Updates","SM-SUPDT",,,,,,,,,,,"0000-00-00",,,,,,,,,,,,,,,,
"2018-10-18","11:22:24","GMT","Lance Van Limpt","Recurring Payment","Suspended","USD","0","0","0","Lance.van.Limpt@spam-bob.com","N/A","I-LSW45GLT1NSAMPLE",,,"Stock Updates","SM-SUPDT",,,,,,,,,,,"0000-00-00",,,,,,,,,,,,,,,,
"2018-10-19","06:34:45","GMT","Lance Van Limpt","Recurring Payment","Reactivated","USD","0","0","0","Lance.van.Limpt@spam-bob.com","N/A","I-LSW45GLT1NSAMPLE",,,"Stock Updates","SM-SUPDT",,,,,,,,,,,"0000-00-00",,,,,,,,,,,,,,,,
"2018-10-31","17:36:47","GMT","Jacob Pereira","Recurring Payment Received","Completed","USD","0.49",-0.18,"0.31","Jacob@rohunz.com","N/A","SAMPLE3B691783MB87981","Verified","Confirmed","System Cleaner","MSC-V206",,,,,,,,,,,"0000-00-00","I-RJKL123GHTSAMPLE",,,,,,,"1235.83","4465 Woodrow Way",,"Houston","Texas",74392,"DE","07143 52 59 03",
"2018-10-30","17:36:47","GMT","Jacob Pereira","Recurring Payment Received","Completed","USD","0.49",-0.18,"0.31","Jacob@rohunz.com","N/A","SAMPLE9RB274772X71505","Verified","Confirmed","System Cleaner","MSC-V206",,,,,,,,,,,"0000-00-00","I-RJKL123GHTSAMPLE",,,,,,,"1235.65","4466 Woodrow Way",,"Houston","Texas",74392,"DE","07143 52 59 03",
"2018-10-29","17:36:47","GMT","Jacob Pereira","Recurring Payment Received","Completed","USD","0.49",-0.18,"0.31","Jacob@rohunz.com","N/A","SAMPLE6C645830KW81516","Verified","Confirmed","System Cleaner","MSC-V206",,,,,,,,,,,"0000-00-00","I-RJKL123GHTSAMPLE",,,,,,,"1235.47","4467 Woodrow Way",,"Houston","Texas",74392,"DE","07143 52 59 03",
"2018-10-28","17:36:47","GMT","Jacob Pereira","Recurring Payment Received","Completed","USD","0.49",-0.18,"0.31","Jacob@rohunz.com","N/A","SAMPLE9BM68388YW46660","Verified","Confirmed","System Cleaner","MSC-V206",,,,,,,,,,,"0000-00-00","I-RJKL123GHTSAMPLE",,,,,,,"1235.29","4468 Woodrow Way",,"Houston","Texas",74392,"DE","07143 52 59 03",
"2018-10-27","17:36:47","GMT","Jacob Pereira","Recurring Payment Received","Completed","USD","0.49",-0.18,"0.31","Jacob@rohunz.com","N/A","SAMPLE9WX567110J65393","Verified","Confirmed","System Cleaner","MSC-V206",,,,,,,,,,,"0000-00-00","I-RJKL123GHTSAMPLE",,,,,,,"1235.11","4469 Woodrow Way",,"Houston","Texas",74392,"DE","07143 52 59 03",
"2018-10-26","17:36:47","GMT","Jacob Pereira","Recurring Payment Received","Completed","USD","0.49",-0.18,"0.31","Jacob@rohunz.com","N/A","SAMPLE84880715W451704","Verified","Confirmed","System Cleaner","MSC-V206",,,,,,,,,,,"0000-00-00","I-RJKL123GHTSAMPLE",,,,,,,"1234.93","4470 Woodrow Way",,"Houston","Texas",74392,"DE","07143 52 59 03",
"2018-10-25","17:36:47","GMT","Jacob Pereira","Recurring Payment Received","Completed","USD","0.49",-0.18,"0.31","Jacob@rohunz.com","N/A","SAMPLE1PG33760XH83301","Verified","Confirmed","System Cleaner","MSC-V206",,,,,,,,,,,"0000-00-00","I-RJKL123GHTSAMPLE",,,,,,,"1234.75","4471 Woodrow Way",,"Houston","Texas",74392,"DE","07143 52 59 03",
"2018-10-24","17:36:47","GMT","Jacob Pereira","Recurring Payment Received","Completed","USD","0.49",-0.18,"0.31","Jacob@rohunz.com","N/A","SAMPLE36C46589XA54276","Verified","Confirmed","System Cleaner","MSC-V206",,,,,,,,,,,"0000-00-00","I-RJKL123GHTSAMPLE",,,,,,,"1234.57","4472 Woodrow Way",,"Houston","Texas",74392,"DE","07143 52 59 03",
"2018-10-23","17:36:47","GMT","Jacob Pereira","Recurring Payment Received","Completed","USD","0.49",-0.18,"0.31","Jacob@rohunz.com","N/A","SAMPLE9NN33095PV42437","Verified","Confirmed","System Cleaner","MSC-V206",,,,,,,,,,,"0000-00-00","I-RJKL123GHTSAMPLE",,,,,,,"1234.39","4473 Woodrow Way",,"Houston","Texas",74392,"DE","07143 52 59 03",
